Date,SHA Inflow,SHA Outflow,KWK Outflow,SHA Elev,KWK Elev,SHA Storage,SAC Flow,SAC Temp,MCC Flow,MCC Temp,PIT Flow,PIT Temp,SQW Flow,SQW Temp,Upper Gate Ops,Middle Gate Ops,Lower Gate Ops,Side Gate Ops,SPP Temp,Air Temp,Dew Point,Wind Speed,Cloud Cover,Solar Rad,Precip,Mid Prof Temp,Low Prof Temp,SideProf Temp,SHA Temp,KWK Temp
100,264.34251,213.02129,228.51425,318.00915,177.50609,3874270,69.0794,9.89,27.2124,10.67,166.7604,13.11,0.42475,10.67,5,0,0,0,9.69907,14.0901,8.25524,1.46421,3.12888,258.30219,1.31835,8.5567,8.32465,8.19824,11.17478459,11.08718018
101,231.01631,243.00354,232.62334,317.99695,177.50609,3873196,65.92146,9.94,27.13016,10.78,136.66236,12.94,0.42475,10.78,5,0.5,0,0,9.60185,16.67901,8.76541,1.77207,1.38042,308.45566,0.1784,8.55674,8.32639,8.20304,10.73531854,11.53961185
102,280.89225,243.93871,238.74921,318.02134,177.50609,3875344,68.7403,9.83,33.3988,10.89,176.8798,12.67,1.48686,10.89,5,1,0,0,9.56481,18.372,11.12981,2.46059,6.69763,302.97083,0.16866,8.55678,8.32813,8.20783,10.45439144,11.22964892
103,292.65277,231.5264,244.61294,318.06707,177.50609,3879373,69.86676,8.44,27.37896,10.33,193.97216,12.39,0.42475,10.33,5,1,0,0,9.61475,16.9322,11.8358,5.83074,8.13814,225.32341,0.00158,8.55683,8.32986,8.21263,10.22986139,10.91419949
104,483.99504,246.31916,246.92253,318.25305,177.50609,3895756,178.06058,8.56,64.74568,9.72,237.40628,12.33,12.09066,9.72,5,1,0,0,9.57176,11.38451,8.99741,6.49298,8.55396,171.78845,13.50896,8.55687,8.3316,8.21743,10.36623418,10.63527199
105,445.34118,227.64401,248.56145,318.42378,177.50609,3910851,135.56928,8.44,70.81088,9.67,229.78048,12.5,14.14236,9.67,5,1,0,0,9.63889,10.8714,8.05234,3.01306,6.59461,182.8351,29.95993,8.55691,8.33333,8.22222,10.27690972,10.7192644
106,400.19778,221.94795,246.25894,318.56402,177.50609,3923264,114.98891,8.17,59.61036,9.17,218.50406,12.44,10.35352,9.17,5,1,0,0,9.69213,10.13082,7.17958,4.1205,8.85629,156.29932,8.83216,8.63011,8.34503,8.23392,10.21931263,10.6714249
107,521.37366,217.83886,244.90223,318.80183,177.50609,3944399,155.23334,8.28,78.74064,9.17,276.58444,12.44,16.82478,9.17,5,1,0,0,9.69907,10.14921,7.79928,4.44085,9.23145,199.92555,8.24477,8.70331,8.35673,8.24561,9.916827418,10.34201389
108,790.7321,122.50779,249.85676,319.32012,177.50609,3990723,315.71438,8.28,139.93048,8.67,309.54708,12.44,37.52365,8.67,5,1,0,0,9.59722,10.75262,8.93771,3.56058,9.40998,182.56346,33.27359,8.77651,8.36842,8.25731,9.775913066,10.18222737
109,556.37183,119.95732,249.31832,319.65854,177.50609,4021171,211.19788,8.72,115.09648,9.06,208.20808,12.44,29.12298,9.06,5,1,0,0,9.71065,9.97776,7.24377,2.15067,8.64049,136.62694,27.79303,8.84971,8.38012,8.26901,10.26687886,10.14619188
110,502.27344,108.4235,248.88616,319.96341,177.50609,4048738,150.12237,9.56,98.27252,9.67,237.64842,12.89,23.43189,9.67,5,0.5,0,0,9.76852,12.06859,7.48537,1.03807,6.64891,170.65031,7.37642,8.92291,8.39181,8.2807,11.05947788,10.33829215
111,407.31077,184.73937,245.78899,320.13415,177.50609,4064219,115.62293,10.11,78.20628,10.22,201.76138,13.33,16.64402,10.22,5,0,0,0,9.73148,14.70028,8.89759,0.9284,2.79909,256.74332,0.03906,8.99611,8.40351,8.2924,10.90633038,11.15233536
112,416.4358,200.18391,246.0216,320.29573,177.50609,4078935,108.17005,10.06,85.4898,10.39,212.3933,13.67,19.10784,10.39,5,0.5,0,0,9.69444,17.22177,9.69229,2.30791,2.53334,330.33466,0.63847,9.06931,8.4152,8.30409,10.00133423,11.40842014
113,353.5241,216.84701,259.21086,320.39634,177.50609,4088097,92.91138,9.28,60.21248,9.67,193.73908,14.39,10.5572,9.67,4,2,0,0,9.84259,13.87054,7.51415,3.09202,5.52895,197.50557,0.13097,9.14251,8.4269,8.31579,9.404015561,10.75823045
114,346.86453,211.80273,259.57336,320.49695,177.50609,4097291,89.23814,9.22,63.96144,9.44,187.67124,15,11.82538,9.44,4,2,0,0,9.99769,11.03081,3.36083,3.44506,1.29228,322.61859,0.21019,9.21571,8.4386,8.32749,9.360018004,10.12882587
115,348.30979,217.78218,259.63476,320.59146,177.50609,4105939,81.38674,10.33,57.87704,10.44,204.70884,15.28,9.76719,10.44,4,2,0,0,9.97685,12.12255,4.18768,2.04513,5.50433,302.87988,0.00258,9.28891,8.45029,8.33918,9.324958205,10.01486947
116,358.42668,222.68476,259.35846,320.69207,177.50609,4115146,77.49185,10.5,54.6326,10.78,223.2421,15.56,8.66968,10.78,4,2,0,0,10.08796,16.26678,7.51422,1.76151,7.60552,271.50177,0.0164,9.36211,8.46199,8.35088,9.343991127,10.04544432
117,317.05231,227.61568,258.40675,320.7561,177.50609,4121015,71.43496,10.17,40.72616,10.61,203.32336,15.78,3.96551,10.61,4,2,0,0,10.1412,17.72756,8.64437,1.61894,1.8219,337.22372,0.00112,9.43531,8.47368,8.36257,9.242010674,10.02380723
118,291.15083,155.04051,260.68329,320.85671,177.50609,4130265,73.04193,9.39,38.27028,9.67,178.39538,16.06,3.13475,9.67,4,2,0,0,10.13889,14.9075,9.2048,3.80504,7.19926,153.9223,0.00853,9.50851,8.48538,8.37427,9.250305427,9.99215535
119,320.48128,191.65399,280.16135,320.95122,177.50609,4138954,72.17248,9.44,39.37808,9.5,207.29168,15.89,3.50949,9.5,4,2,0,0,10.58796,11.15579,2.23018,4.05299,1.29173,345.25452,0.02438,9.58171,8.49708,8.38596,9.314863739,10.02233041
120,308.94747,216.16688,307.3428,321.01829,177.50609,4145120,64.24154,10.22,32.82784,10.39,210.64564,15.17,1.29372,10.39,4,2,0,0,10.54167,13.02621,4.0725,2.20264,0.93856,350.80222,0.01605,9.65491,8.50877,8.39766,9.313798589,10.06758532
121,329.74801,206.39006,310.14124,321.10671,177.50609,4153279,63.55221,10.39,35.72716,10.78,228.92186,15.5,2.27448,10.78,4,2,0,0,10.4213,17.90887,8.66522,1.6513,2.05859,344.27646,0.00675,9.72811,8.52047,8.40936,9.39136096,10.14048592
122,337.85285,217.18707,312.55828,321.19512,177.50609,4161445,65.72177,10.72,34.69492,11.33,235.89882,15.56,1.9253,11.33,3.5,3,0,0,10.49306,18.81136,9.63228,1.69987,5.18213,322.25687,0.00859,9.80131,8.53216,8.42105,9.707979681,10.11794303
123,238.92278,235.6355,366.1147,321.19512,177.50609,4161445,66.33276,11.11,28.50496,11.61,143.06816,15.94,0.42475,11.61,4.5,2.5,0,0,10.48843,18.25631,10.67021,1.69984,3.64333,310.21085,0.58103,9.87451,8.54386,8.43275,9.911377958,10.29748585
124,216.64864,275.4229,368.72304,321.14634,177.50609,4156939,71.85202,10.83,32.50392,11.67,110.86532,16,1.18415,11.67,5,2.5,0,0,10.47454,17.56318,10.07777,3.18829,3.86979,329.02258,0.3228,9.94771,8.55556,8.44444,9.710326646,10.41965664
125,196.44321,269.86854,368.00158,321.08537,177.50609,4151307,71.41743,10.39,25.07828,11.39,98.91838,16.22,0.42475,11.39,4,3,0,0,10.55324,17.11581,8.52174,2.62784,4.90705,340.70129,0.01733,9.85621,8.54365,8.43254,9.733699846,10.23115998
126,201.17576,286.53164,393.10723,321.01524,177.50609,4144840,67.94814,10,25.23144,10.89,106.84124,15.83,0.42475,10.89,3,3,0,0,10.52546,14.83941,4.6665,2.73455,2.01291,347.4375,0.00461,9.76471,8.53175,8.42063,9.713461291,10.19388182
127,207.04185,269.04672,375.63766,320.96341,177.50609,4140075,62.3853,9.17,24.8688,9.67,118.6998,16,0.42475,9.67,3,3,0,0,10.56019,12.93143,6.04811,4.4979,8.7114,183.31519,0.08298,9.6732,8.51984,8.40873,9.599713863,10.11868248
128,260.17673,236.1456,351.12358,320.98171,177.50609,4141757,60.64019,9.94,32.19324,10.56,165.64654,16.56,1.07905,10.56,3,3,0,0,10.5787,10.43584,9.24606,3.59627,9.95523,96.02012,2.60938,9.5817,8.50794,8.39683,9.585599923,10.08683771
129,219.4825,194.9696,317.85406,321,177.50609,4143439,52.94967,10.67,22.67332,11.56,142.91022,16.17,0.42475,11.56,3,2.5,0,0,10.58333,14.1969,10.81376,3.50834,6.31386,240.47876,5.89479,9.4902,8.49603,8.38492,9.761606224,10.17111947
130,206.67345,216.39359,272.94446,320.9878,177.50609,4142317,53.1253,9.61,21.3388,10.28,131.3298,16.22,0.42475,10.28,3,2.5,0,0,10.53241,13.90158,9.46069,3.82007,5.87725,163.6933,1.74045,9.39869,8.48413,8.37302,9.549093364,10.29388503
131,276.13137,219.8509,268.38902,321.02744,177.50609,4145961,57.05139,9.17,30.37844,9.22,187.06574,16.11,0.46515,9.22,3,3,0,0,10.56481,9.85301,2.02452,2.78648,6.04803,276.45313,0.16717,9.30719,8.47222,8.36111,9.570746528,10.12790959
132,211.03759,185.36282,249.70444,321.04268,177.50609,4147365,50.04234,9.11,25.95464,9.22,133.93844,16.22,0.42475,9.22,4,3,0,0,10.62963,11.28717,2.12231,2.13067,1.4543,355.26151,1.85585,9.21569,8.46032,8.34921,9.520769033,10.19121335
133,228.26746,196.13149,243.44633,321.06402,177.50609,4149336,44.24548,9.39,22.82608,9.83,160.22968,16.22,0.42475,9.83,5,3,0,0,10.7662,12.83715,3.54086,2.24537,5.42579,320.72098,0.02259,9.12418,8.44841,8.3373,9.641042953,10.17182677
134,236.79738,180.48858,243.02833,321.10366,177.50609,4152997,46.09634,9.67,21.72864,10.39,167.89244,16.39,0.42475,10.39,5,3,0,0,10.64583,15.41132,8.3888,3.26358,9.711,262.74472,1.41938,9.03268,8.43651,8.3254,9.701099537,10.10239841
135,250.22988,186.35467,258.52837,321.14939,177.50609,4157221,43.27539,9.28,24.61244,10.33,180.97974,16.33,0.42475,10.33,5,2.5,0,0,10.66435,14.63997,9.74324,6.30339,7.46569,247.49794,0.17597,8.94118,8.4246,8.31349,10.2538098,10.13458535
136,229.11762,203.81125,278.50236,321.16768,177.50609,4158910,54.38758,9.44,29.87768,10.17,143.17828,16.5,0.42475,10.17,5,1.5,0,0,10.70994,12.99321,8.94902,2.97999,7.80861,229.6848,19.14517,8.84967,8.4127,8.30159,10.34178115,10.42954512
137,204.0663,163.82548,249.83078,321.19817,177.50609,4161726,52.08029,11.11,22.08284,11.56,128.88314,16.83,0.42475,11.56,5,1.5,0,0,10.6088,14.65393,9.91067,2.47669,3.07898,325.72205,12.71142,8.75817,8.40079,8.28968,9.658667556,10.81970165
138,253.74387,179.44005,229.19673,321.25305,177.50609,4166795,49.10589,11.5,22.66044,12.33,180.85274,16.94,0.42475,12.33,3,3.5,0,0,10.70602,16.39294,9.65864,3.31144,1.26314,354.91293,0.51107,8.66667,8.38889,8.27778,9.243817376,10.77983539
139,200.09889,163.20203,243.36249,321.27744,177.50609,4169048,50.17135,12.22,22.5246,13.06,126.2891,17.17,0.42475,13.06,0,5,2,0,10.59259,18.32797,9.37258,3.5832,2.2767,367.58237,0.49241,8.68385,8.38898,8.28056,9.074106224,10.37786137
140,284.63295,221.97629,310.69266,321.32012,177.50609,4172990,52.25921,12.33,20.74916,13.78,210.55386,17.33,0.42475,13.78,0,5,2,0,10.47454,21.03156,10.71412,3.30393,1.74406,364.44141,0.1875,8.70103,8.38908,8.28333,9.035365226,9.994261188
141,237.33582,309.08917,366.45477,321.25915,177.50609,4167358,60.5426,12.67,26.3196,14.17,148.9816,17.61,0.42475,14.17,0,5,2,0,10.55324,23.4964,11.50585,2.79278,1.54088,353.35007,0.00639,8.71821,8.38918,8.28611,9.027468157,9.881896219
142,204.20799,310.33606,369.90381,321.17073,177.50609,4159192,64.59532,12.89,23.06072,14.72,115.34312,17.39,0.42475,14.72,0,5,2.5,0,10.62269,25.80276,13.46375,2.02068,1.13125,367.27225,0.28493,8.73538,8.38927,8.28889,9.025950108,9.891525206
143,215.40174,288.82706,371.14835,321.10976,177.50609,4153560,72.58384,13.39,22.88864,15.11,118.70744,17.72,0.42475,15.11,0,3,3,0,10.65278,25.07817,13.41458,3.26488,4.83118,346.7294,0.1299,8.75256,8.38937,8.29167,9.076683133,9.937917953
144,244.64718,292.05766,372.08588,321.06707,177.50609,4149618,78.53657,13.22,21.76572,15.44,143.18562,17.83,0.42475,15.44,0,3,3,0,10.59954,25.19182,14.9051,3.26081,3.53006,363.69907,0.00944,8.76974,8.38946,8.29444,9.127845992,9.935239701
145,277.00986,313.05657,405.63407,321.03354,177.50609,4146522,81.7132,13.28,20.1872,15,174.0512,18.06,0.42475,15,0,3,3,0,10.68287,23.77219,13.92686,3.34101,1.58799,361.34219,0.00787,8.78692,8.38956,8.29722,9.094276984,10.02096263
146,270.9454,278.99357,342.81565,321.02134,177.50609,4145401,75.74741,13.11,26.70636,14.44,166.90506,18.28,0.42475,14.44,0,3,3,0,10.71881,20.03051,10.54703,2.66422,4.68013,286.65369,0.00921,8.8041,8.38966,8.3,9.06950525,10.06303118
147,235.12541,262.27379,347.11839,320.9939,177.50609,4142878,64.07213,13.22,18.87948,14.83,151.19858,18.5,0.42475,14.83,0,2.5,3.5,0,10.78909,20.07948,11.5273,1.43068,6.71165,207.7661,0.01037,8.82128,8.38975,8.30278,9.034111368,10.05751672
148,251.81684,277.34993,351.00905,320.96646,177.50609,4140355,63.00754,12.61,24.71384,14.17,162.65164,18.39,0.42475,14.17,0,2,4,0,10.91667,22.14411,12.66716,1.6975,6.52232,248.18805,0.00395,8.83846,8.38985,8.30556,9.047437629,9.964988426
149,243.54197,284.57627,358.25665,320.92988,177.50609,4136992,59.20259,12.5,23.33364,13.28,159.67494,18.5,0.42475,13.28,0,2,4,0,10.91204,20.02984,9.56477,2.79933,6.32732,345.00256,0.00215,8.85564,8.38994,8.30833,9.034722222,9.914609752
150,153.99198,266.41123,342.35869,320.83841,177.50609,4128583,50.41151,12.44,20.16996,13.11,82.37566,18.72,0.42475,13.11,0,2,4,0,11.01157,17.64858,5.86023,3.69144,0.60446,387.70508,0.37627,8.87282,8.39004,8.31111,9.079234182,10.03579576
151,175.18926,248.78461,345.01189,320.77439,177.50609,4122697,46.36297,11.83,21.14012,12.44,106.55802,18.78,0.42475,12.44,0,2.5,3.5,0,11.11574,15.32383,3.30114,5.23003,0.00126,390.37915,0.00087,8.89,8.39013,8.31389,9.142811214,10.07299355
152,106.09974,257.17284,350.11048,320.65244,177.50609,4111519,40.35338,12.56,17.30448,12.78,47.65108,18.89,0.42475,12.78,0,3.5,2.5,0,11.11574,15.40038,3.0395,5.25965,0.07497,393.85129,3.25E-05,8.90718,8.39023,8.31667,9.18825553,10.09025821
153,165.52579,258.70313,333.94212,320.57317,177.50609,4104266,39.54415,13.44,23.3734,13.56,101.2739,18.83,0.42475,13.56,0,3,2.5,0,11.1875,19.41833,6.27192,2.48821,0.98321,386.92331,0,8.92436,8.39033,8.31944,9.107622814,10.14012807
154,197.03832,255.10412,335.73808,320.51829,177.50609,4099244,38.98688,13.78,22.25048,13.83,134.53208,18.33,0.42475,13.83,0,1,4,0,11.16667,22.37907,8.67808,2.60292,1.08671,379.04172,0.00346,8.94154,8.39042,8.32222,8.956066744,10.12673751
155,161.04829,259.15654,339.51302,320.43598,177.50609,4091711,38.00275,13.83,19.139,14,102.9015,17.33,0.42475,14,0,0,5,0,11.15046,23.60246,10.2848,1.54612,0.26922,383.61856,0.0079,8.95872,8.39052,8.325,8.873987269,10.06105324
156,165.95087,240.28303,331.16612,320.37195,177.50609,4085876,38.09395,13.94,17.8942,14.11,109.0307,18.22,0.42475,14.11,0,0,5,0,11.16435,23.61024,11.31812,3.50707,4.3198,379.64261,0.00628,8.9759,8.39061,8.32778,8.858973122,10.06555427
157,177.34299,222.93981,312.78617,320.32927,177.50609,4081989,38.73824,13.83,20.34104,13.89,117.13784,18.56,0.42475,13.89,0,0,5,0,11.19444,20.83043,10.32612,3.64871,5.02298,376.3479,0.00552,8.99308,8.39071,8.33056,9.011670525,10.00160751
158,111.73912,237.84591,314.3566,320.22561,177.50609,4072548,34.8331,14,15.8976,13.89,60.2746,18.39,0.42475,13.89,0,1,4,0,11.1875,21.74903,9.63185,1.7363,2.04101,380.02979,9.64E-05,9.01026,8.3908,8.33333,9.150093236,10.11315265
159,238.1293,202.02592,308.96046,320.24695,177.50609,4074492,36.2441,12.94,20.4536,13.33,180.2506,18.06,0.42475,13.33,0,2,3,0,11.33796,19.19196,10.78203,4.30785,6.80578,282.15057,0,9.04893,8.39765,8.33333,9.212432485,10.24686535
160,173.77233,204.15131,309.82715,320.21951,177.50609,4071993,42.47536,12.89,22.14456,13.11,107.92976,18.5,0.42475,13.11,0,2,3,0,11.31019,16.19189,11.44347,3.14763,5.92286,234.08788,6.61419,9.0876,8.4045,8.33333,9.149562757,10.22278485
161,170.42837,205.9083,313.67175,320.19207,177.50609,4069494,38.45894,13.28,20.05824,13.22,110.83404,18.39,0.42475,13.22,0,1,4,0,11.38194,16.37749,9.9847,3.34329,4.04933,281.26093,10.25337,9.12628,8.41135,8.33333,8.92341821,10.32595486
162,141.66469,207.94868,311.95845,320.14024,177.50609,4064774,31.9898,13.11,15.8708,13.17,93.0568,18.22,0.42475,13.17,0,0,5,0,11.43287,16.82395,6.75841,2.80756,8.10327,366.86472,0.93479,9.16495,8.4182,8.33333,8.900141461,10.17674576
163,134.75007,231.49806,309.996,320.06098,177.50609,4057581,31.00534,13.72,19.70264,14.06,82.97644,18.06,0.42475,14.06,0,0,5,0,11.46991,18.31875,8.18686,2.48671,5.62085,307.03195,0.00208,9.20363,8.42504,8.33333,9.001382459,10.05195473
164,169.43652,298.15046,373.46975,319.95732,177.50609,4048185,29.8485,15.22,19.306,14.72,119.221,18,0.42475,14.72,0,0,5,0,11.46528,20.33891,12.21267,1.75273,6.25434,164.87079,0.00867,9.2423,8.43189,8.33333,9.060619213,10.02911201
165,178.24983,325.80894,410.17769,319.83841,177.50609,4037407,29.68711,16.72,19.60756,15.83,127.83526,18.11,0.42475,15.83,0,0,5,0,11.4213,23.8931,13.0412,4.8634,0.40343,385.15561,0.99303,9.28097,8.43874,8.33333,9.088059414,10.128294
166,195.62139,330.56983,417.41584,319.72561,177.50609,4027222,28.91979,17.5,15.84484,16.39,150.02014,18,0.42475,16.39,0,0,5,0,11.4375,27.16753,13.63806,4.28904,0.74512,387.86661,0.01834,9.31965,8.44559,8.33333,9.137217078,10.08481923
167,206.98517,357.54818,418.79027,319.60061,177.50609,4015945,31.41548,17.33,22.52608,16.11,151.67968,18.33,0.42475,16.11,0,0,5,0,11.43287,26.45153,12.64429,4.88007,0.60957,384.3132,0.11443,9.35832,8.45243,8.33333,9.212400334,10.02416787
168,206.50342,377.81028,415.71907,319.45732,177.50609,4003042,29.37984,16.67,20.88464,15.61,154.97344,18.5,0.42475,15.61,0,0,5,0,11.4838,24.2334,9.04971,4.69129,0.33618,389.74683,0.00071,9.397,8.45928,8.33333,9.171875,10.14210712
169,123.15958,327.79264,415.12042,319.28963,177.50609,3987985,24.98077,17.06,15.84892,15.72,81.53282,18.83,0.42475,15.72,0,0,5,0,11.44676,24.61728,9.40138,2.96269,0.25866,382.25632,0,9.43567,8.46613,8.33333,9.135095165,10.12909594
170,175.81271,314.89858,403.83693,319.17378,177.50609,3977597,26.59992,17.5,21.89232,16,126.00672,18.83,0.42475,16,0,0,5,0,11.48843,25.17223,12.81352,2.87665,1.00574,381.20993,1.07327,9.47434,8.47298,8.33333,9.129517104,10.25052083
171,162.8903,312.03638,394.16048,319.04878,177.50609,3966426,23.13985,17.39,17.6606,15.72,121.1201,18.89,0.42475,15.72,0,0,5,0,11.49306,23.99831,11.10267,3.56469,0.13538,389.34338,0,9.51302,8.47982,8.33333,9.131012088,10.21402112
172,175.4443,335.6141,412.27711,318.91463,177.50609,3954437,22.97574,17.83,21.21104,15.94,129.97284,18.56,0.42475,15.94,0,0,5,0,11.56481,24.53939,9.24755,3.26733,1.84101,390.21805,0.00017,9.55169,8.48667,8.33333,9.175705767,10.14467383
173,170.76843,335.21736,418.19161,318.77744,177.50609,3942230,21.93455,18.56,18.9518,16.5,128.7803,19,0.42475,16.5,0,0,5,0,11.55556,27.47556,10.3614,1.75374,0.90091,387.297,0.00981,9.59037,8.49352,8.33333,9.172493542,10.1896981
174,140.55948,320.87803,404.39189,318.62805,177.50609,3928944,21.05703,18.72,18.02988,16.67,100.46198,18.83,0.42475,16.67,0,0.3,5,0,11.61091,28.19357,12.14558,1.62442,2.16177,379.23499,0.03906,9.62904,8.50037,8.33333,9.13852685,10.24423952
175,141.63635,314.02008,408.98275,318.48476,177.50609,3916248,19.69326,18.39,16.49296,16.28,104.54116,18.56,0.42475,16.28,0,0,5,0,11.65741,27.9601,13.33049,1.93027,0.73587,380.86343,1.56345,9.66771,8.50722,8.33333,9.147746271,10.20384279
176,103.37923,325.46888,415.61044,318.30183,177.50609,3900058,19.64806,18.67,17.71376,16.39,65.01796,18.72,0.42475,16.39,0,0,5,0,11.6713,27.60727,13.52091,1.8656,0.56643,381.82956,0.0042,9.66699,8.5107,8.33761,9.145292625,10.19846322
177,129.36573,328.33108,413.5984,318.1372,177.50609,3885550,18.22439,19.22,16.37644,17,93.85374,18.5,0.42475,17,0,0,5,0,11.73148,28.58991,13.72728,1.32923,0.69477,370.86172,0.00886,9.66626,8.51418,8.34188,9.179295852,10.21719072
178,182.98237,339.49649,415.27392,318.0061,177.50609,3874001,17.63213,19.44,16.04948,17.11,148.36858,18.61,0.42475,17.11,0,0,5,0,11.78935,29.02488,13.08359,2.17622,0.73525,380.54294,0.57514,9.66554,8.51766,8.34615,9.200889099,10.24669771
179,188.22501,318.2142,420.88969,317.89329,177.50609,3864105,18.55685,19.67,19.5026,17,148.9821,18.44,0.42475,17,0,0,5,0,11.81713,29.42919,11.53986,1.81943,0.49051,386.41898,0.8537,9.66481,8.52114,8.35043,9.364020705,10.27919468
180,168.47301,345.10753,431.69378,317.7439,177.50609,3851008,18.03316,19.78,19.25336,17.06,130.03456,18.44,0.42475,17.06,0,0.5,4.5,0,11.86343,29.9146,11.14935,1.85782,0.8874,379.83145,0.00512,9.66409,8.52462,8.3547,9.540268133,10.47886813
181,145.4904,333.71541,436.15711,317.58537,177.50609,3837150,15.97894,20.28,15.67824,17.28,112.98404,18.22,0.42475,17.28,0,1,4,0,11.89815,28.78505,11.29457,1.81001,0.71182,379.49289,0.00239,9.66336,8.5281,8.35897,9.704025206,10.59389747
182,193.83606,355.76285,433.89002,317.44817,177.50609,3825179,16.4631,19.67,17.1576,16.89,159.2146,18.44,0.42475,16.89,0,2,3,0,11.92824,27.19472,11.93154,3.058,0.18051,382.41235,0.17524,9.66264,8.53158,8.36325,9.994935644,10.69325768
183,156.85418,346.21274,430.87078,317.28963,177.50609,3811384,16.82022,18.78,18.40112,16.33,120.55652,18.44,0.42475,16.33,0,3,2,0,11.94676,24.13274,10.28615,2.50644,0.65815,382.40463,0.0046,9.66191,8.53506,8.36752,10.08955789,10.866093
184,132.82304,342.67041,434.76734,317.1128,177.50609,3796031,14.9655,17.5,14.948,15.72,102.103,18.61,0.42475,15.72,0,3,2,0,12.02083,23.13959,9.85604,1.9245,0.43211,379.51608,0.00662,9.66118,8.53854,8.37179,10.17195887,10.94186893
185,126.02178,331.76005,438.16561,316.94207,177.50609,3781199,15.92038,16.67,17.45648,14.39,91.65308,18.5,0.42475,14.39,0,5,0,0,12.05787,20.74275,7.34626,3.23013,0.529,375.02554,0.27922,9.66046,8.54203,8.37607,10.39601016,11.01958813
186,46.50365,346.01437,456.43456,316.69512,177.50609,3759775,15.44199,15.61,15.62604,13.89,14.64534,18.33,0.42475,13.89,0,5,0,0,12.08565,20.01547,7.73741,2.7127,6.83267,299.02554,0.08102,9.65973,8.54551,8.38034,10.51197595,11.04072772
187,107.37497,354.43093,449.00867,316.49085,177.50609,3742116,14.2746,15.22,13.2716,13.72,79.1936,18.5,0.42475,13.72,0,5,0,0,12.09491,21.11351,9.38334,2.29453,3.16926,309.38971,0.36349,9.65901,8.54899,8.38462,10.56102109,11.19260911
188,151.18646,369.36538,446.84076,316.31098,177.50609,3726631,17.02266,15.83,19.65536,14.33,113.34156,18.44,0.42475,14.33,0,5,0,0,12.1088,21.42823,9.7845,3.0871,5.38686,367.46884,0.17281,9.65828,8.55247,8.38889,10.55505723,11.21423415
189,150.19461,350.74691,449.79624,316.14329,177.50609,3712212,14.868,16.61,15.618,14.44,118.838,18.78,0.42475,14.44,0,5,0,0,12.1088,21.70518,10.91914,2.77259,5.37194,226.77406,0.01149,9.67968,8.55262,8.38889,10.62790959,11.20988588
190,94.53759,365.51133,443.76602,315.91768,177.50609,3692896,14.46165,17.5,15.0734,15.17,64.1989,18.61,0.42475,15.17,0,5,0,0,12.06019,22.83183,10.43682,1.93645,0.00153,377.70764,0.11621,9.70107,8.55278,8.38889,10.58151685,11.35251233
191,125.76673,356.72636,448.86107,315.72256,177.50609,3676247,14.14973,18.33,15.00908,15.72,95.78018,18.67,0.42475,15.72,0,4,1,0,11.98611,25.12473,9.94837,1.81796,0.014,378.78366,0.0058,9.72246,8.55293,8.38889,10.31994277,11.28380384
192,154.70045,346.01437,454.19935,315.55793,177.50609,3662221,14.80058,18.78,16.72568,16,122.16628,18.67,0.42475,16,0,2.5,2.5,0,11.9375,26.08933,9.97453,1.56224,0,378.26456,0.00885,9.74386,8.55309,8.38889,10.20479681,11.06951783
